website,link,header,time,year,month,day,hour,minute,second
com.bbk.launcher2,,com.bbk.launcher,"Sep 15, 2018, 5:13:05 PM EDT",2018,9,15,17,13,5
com.bbk.launcher2,,com.bbk.launcher,"Sep 15, 2018, 4:19:05 PM EDT",2018,9,15,16,19,5
QQmail,https://play.google.com/store/apps/details?id=com.tencent.androidqqmail,QQmail,"Sep 15, 2018, 4:19:04 PM EDT",2018,9,15,16,19,4
YouTube,https://play.google.com/store/apps/details?id=com.google.android.youtube,YouTub,"Sep 15, 2018, 4:03:40 PM EDT",2018,9,15,16,3,40
com.ifeng.news2,,com.ifeng.news,"Sep 15, 2018, 4:03:21 PM EDT",2018,9,15,16,3,21
Bank of America Mobile Banking,https://play.google.com/store/apps/details?id=com.infonow.bofa,Bank of America Mobile Banking,"Sep 15, 2018, 4:00:31 PM EDT",2018,9,15,16,0,31
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 15, 2018, 4:00:08 PM EDT",2018,9,15,16,0,8
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 15, 2018, 4:00:00 PM EDT",2018,9,15,16,0,0
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 15, 2018, 3:20:26 PM EDT",2018,9,15,15,20,26
com.bbk.launcher2,,com.bbk.launcher,"Sep 15, 2018, 2:58:15 PM EDT",2018,9,15,14,58,15
WhatsApp Messenger,https://play.google.com/store/apps/details?id=com.whatsapp,WhatsApp Messenger,"Sep 15, 2018, 2:37:28 PM EDT",2018,9,15,14,37,28
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 15, 2018, 2:23:47 PM EDT",2018,9,15,14,23,47
com.vivo.upslide,,com.vivo.upslid,"Sep 15, 2018, 2:07:04 PM EDT",2018,9,15,14,7,4
com.bbk.launcher2,,com.bbk.launcher,"Sep 15, 2018, 1:50:05 PM EDT",2018,9,15,13,50,5
NYTimes - Latest News,https://play.google.com/store/apps/details?id=com.nytimes.android,NYTimes - Latest News,"Sep 15, 2018, 12:28:47 PM EDT",2018,9,15,24,28,47
com.bbk.launcher2,,com.bbk.launcher,"Sep 15, 2018, 12:28:41 PM EDT",2018,9,15,24,28,41
WhatsApp Messenger,https://play.google.com/store/apps/details?id=com.whatsapp,WhatsApp Messenger,"Sep 15, 2018, 12:28:38 PM EDT",2018,9,15,24,28,38
com.ifeng.news2,,com.ifeng.news,"Sep 15, 2018, 12:25:05 PM EDT",2018,9,15,24,25,5
QQmail,https://play.google.com/store/apps/details?id=com.tencent.androidqqmail,QQmail,"Sep 15, 2018, 12:23:15 PM EDT",2018,9,15,24,23,15
Instagram,https://play.google.com/store/apps/details?id=com.instagram.android,Instagram,"Sep 15, 2018, 12:23:09 PM EDT",2018,9,15,24,23,9
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 15, 2018, 12:22:54 PM EDT",2018,9,15,24,22,54
com.vivo.gallery,,com.vivo.gallery,"Sep 15, 2018, 12:18:15 PM EDT",2018,9,15,24,18,15
Messaging,https://play.google.com/store/apps/details?id=com.android.mms,Messaging,"Sep 15, 2018, 12:18:07 PM EDT",2018,9,15,24,18,7
com.netease.vopen,,com.netease.vopen,"Sep 15, 2018, 12:17:47 PM EDT",2018,9,15,24,17,47
Alipay,https://play.google.com/store/apps/details?id=com.eg.android.AlipayGphone,Alipay,"Sep 15, 2018, 12:17:10 PM EDT",2018,9,15,24,17,10
com.vivo.weather,,com.vivo.weather,"Sep 15, 2018, 12:13:16 PM EDT",2018,9,15,24,13,16
com.vivo.weather,,com.vivo.weather,"Sep 15, 2018, 9:00:09 AM EDT",2018,9,15,9,0,9
com.android.BBKClock,,com.android.BBKClock,"Sep 15, 2018, 9:00:02 AM EDT",2018,9,15,9,0,2
com.vivo.weather,,com.vivo.weather,"Sep 15, 2018, 8:11:43 AM EDT",2018,9,15,8,11,43
com.bbk.launcher2,,com.bbk.launcher,"Sep 15, 2018, 8:11:38 AM EDT",2018,9,15,8,11,38
WeChat,https://play.google.com/store/apps/details?id=com.tencent.mm,WeChat,"Sep 15, 2018, 8:09:32 AM EDT",2018,9,15,8,9,32
com.bbk.launcher2,,com.bbk.launcher,"Sep 15, 2018, 4:11:34 AM EDT",2018,9,15,4,11,34
Android,,Interacted with Unknown Device operating system,"Sep 15, 2018, 3:00:00 AM EDT",2018,9,15,3,0,0
"Yelp: Food, Shopping, Services Nearby",https://www.google.com/url?q=https://www.yelp.com/biz/neramitra-thai-cuisine-arlington&usg=AFQjCNF6RPf7-dBWmT3zdeODgMS-9emkmg,"Neramitra Thai Cuisine, Arlington","Sep 14, 2018, 9:05:32 PM EDT",2018,9,14,21,5,32
"Yelp: Food, Shopping, Services Nearby",https://www.google.com/url?q=https://www.yelp.com/search%3Ffind_desc%3DRestaurants&usg=AFQjCNHckM_1PFpuYfvZaZEdI93jH1Kfiw,Restaurants,"Sep 14, 2018, 9:05:32 PM EDT",2018,9,14,21,5,32
Android,,Interacted with Unknown Device operating system,"Sep 14, 2018, 3:00:00 AM EDT",2018,9,14,3,0,0
Google Play Store,https://play.google.com/store/apps/details?id=com.whatsapp,WhatsApp Messenger,"Sep 20, 2018, 5:41:48 PM EDT",2018,9,20,17,41,48
Google Play Store,https://play.google.com/store/apps/details?id=com.whatsapp,WhatsApp Messenger,"Sep 20, 2018, 5:39:16 PM EDT",2018,9,20,17,39,16
Google Play Store,https://play.google.com/store/search?q=whatsapp&c=apps,whatsa,"Sep 20, 2018, 5:39:16 PM EDT",2018,9,20,17,39,16
Google Play Store,https://play.google.com/store/search?q=play&c=apps,play,"Sep 20, 2018, 5:39:16 PM EDT",2018,9,20,17,39,16
Google Play Store,https://play.google.com/store/apps/,Google Play Stor,"Sep 20, 2018, 5:39:16 PM EDT",2018,9,20,17,39,16
Google Play Store,https://play.google.com/store/apps/details?id=com.google.android.music,Google Play Music,"Sep 20, 2018, 1:53:27 PM EDT",2018,9,20,13,53,27
Google Play Store,https://play.google.com/store/apps/details?id=com.google.android.deskclock,Clock,"Sep 20, 2018, 1:52:22 PM EDT",2018,9,20,13,52,22
Google Play Store,https://play.google.com/store/apps/details?id=com.google.android.apps.books,Google Play Books,"Sep 20, 2018, 1:52:22 PM EDT",2018,9,20,13,52,22
Google Play Store,https://play.google.com/store/apps/details?id=com.google.android.webview,Android System WebView,"Sep 20, 2018, 1:51:48 PM EDT",2018,9,20,13,51,48
Google Play Store,https://play.google.com/store/apps/details?id=com.google.android.tts,Google Text-to-Speech,"Sep 20, 2018, 1:51:48 PM EDT",2018,9,20,13,51,48
Google Play Store,https://play.google.com/store/apps/details?id=com.google.android.play.games,Google Play Games,"Sep 20, 2018, 1:51:48 PM EDT",2018,9,20,13,51,48
Google Play Store,https://play.google.com/store/apps/details?id=com.google.android.marvin.talkback,Android Accessibility Suit,"Sep 20, 2018, 1:51:48 PM EDT",2018,9,20,13,51,48
Google Play Store,https://play.google.com/store/apps/details?id=com.google.android.gms,Google Play services,"Sep 20, 2018, 1:51:48 PM EDT",2018,9,20,13,51,48
Google Play Store,https://play.google.com/store/apps/details?id=com.google.android.contacts,Contacts,"Sep 20, 2018, 1:51:48 PM EDT",2018,9,20,13,51,48
Google Play Store,https://play.google.com/store/apps/details?id=com.google.android.apps.multidevice.client,SMS Connect,"Sep 20, 2018, 1:51:48 PM EDT",2018,9,20,13,51,48
Google Play Store,https://play.google.com/store/apps/details?id=com.google.android.apps.cloudprint,Cloud Print,"Sep 20, 2018, 1:51:48 PM EDT",2018,9,20,13,51,48
Google Play Store,https://play.google.com/store/search?q=pokemon%20go&c=apps,pokemon go,"Sep 18, 2018, 8:09:44 PM EDT",2018,9,18,20,9,44
Google Play Store,https://play.google.com/store/apps/,Google Play Stor,"Sep 18, 2018, 8:09:41 PM EDT",2018,9,18,20,9,41
Google Play Store,https://play.google.com/store/search?q=pokemon+go&c=apps,pokemon go,"Sep 18, 2018, 8:09:40 PM EDT",2018,9,18,20,9,40
Google Play Store,https://play.google.com/store/apps/,Google Play Stor,"Sep 17, 2018, 9:09:01 PM EDT",2018,9,17,21,9,1
Google Play Store,https://play.google.com/store/apps/details?id=com.tumblr,Tumblr,"Sep 17, 2018, 8:49:32 PM EDT",2018,9,17,20,49,32
Google Play Store,https://play.google.com/store/apps/details?id=com.tumblr,Tumblr,"Sep 17, 2018, 8:49:32 PM EDT",2018,9,17,20,49,32
Google Play Store,https://play.google.com/store/apps/,Google Play Stor,"Sep 14, 2018, 8:56:05 PM EDT",2018,9,14,20,56,5
Google Play Store,https://play.google.com/store/apps/details?id=com.washingtonpost.android,The Washington Post Classic,"Sep 14, 2018, 8:47:27 PM EDT",2018,9,14,20,47,27
Google Play Store,https://play.google.com/store/apps/details?id=com.washingtonpost.android,The Washington Post Classic,"Sep 14, 2018, 8:46:49 PM EDT",2018,9,14,20,46,49
Google Play Store,https://play.google.com/store/apps/details?id=com.washingtonpost.android,The Washington Post Classic,"Sep 14, 2018, 8:46:26 PM EDT",2018,9,14,20,46,26
Google Play Store,https://play.google.com/store/search?q=slack&c=apps,slack,"Sep 14, 2018, 5:26:44 PM EDT",2018,9,14,17,26,44
Google Play Store,https://play.google.com/store/apps/details?id=com.Slack,Slack,"Sep 14, 2018, 5:24:36 PM EDT",2018,9,14,17,24,36
Google Play Store,https://play.google.com/store/apps/details?id=com.Slack,Slack,"Sep 14, 2018, 5:23:52 PM EDT",2018,9,14,17,23,52
Google Play Store,https://play.google.com/store/search?q=indeed&c=apps,indeed,"Sep 14, 2018, 5:23:52 PM EDT",2018,9,14,17,23,52
Google Play Store,https://play.google.com/store/apps/details?id=com.linkedin.android,LinkedIn,"Sep 14, 2018, 5:23:52 PM EDT",2018,9,14,17,23,52
Google Play Store,https://play.google.com/store/apps/details?id=com.linkedin.android,LinkedIn,"Sep 14, 2018, 5:23:52 PM EDT",2018,9,14,17,23,52
Google Play Store,https://play.google.com/store/apps/details?id=com.instagram.android,Instagram,"Sep 14, 2018, 5:23:42 PM EDT",2018,9,14,17,23,42
Google Play Store,https://play.google.com/store/apps/details?id=com.indeed.android.jobsearch,Indeed Job Search,"Sep 14, 2018, 5:23:42 PM EDT",2018,9,14,17,23,42
Google Play Store,https://play.google.com/store/apps/details?id=com.indeed.android.jobsearch,Indeed Job Search,"Sep 14, 2018, 5:23:29 PM EDT",2018,9,14,17,23,29
Google Play Store,https://play.google.com/store/search?q=fidelity&c=apps,fidelity,"Sep 14, 2018, 5:23:29 PM EDT",2018,9,14,17,23,29
Google Play Store,https://play.google.com/store/apps/details?id=com.fidelity.android,Fidelity Investments,"Sep 14, 2018, 5:23:04 PM EDT",2018,9,14,17,23,4
Google Play Store,https://play.google.com/store/apps/details?id=com.fidelity.android,Fidelity Investments,"Sep 14, 2018, 5:22:47 PM EDT",2018,9,14,17,22,47
Google Play Store,https://play.google.com/store/search?q=newmarket&c=apps,newmarket,"Sep 14, 2018, 5:22:47 PM EDT",2018,9,14,17,22,47
Google Play Store,https://play.google.com/store/search?q=new%20market&c=apps,new market,"Sep 14, 2018, 5:22:47 PM EDT",2018,9,14,17,22,47
Google Play Store,https://play.google.com/store/search?q=new%20york%20timesnew%20market&c=apps,new york timesnew market,"Sep 14, 2018, 5:22:47 PM EDT",2018,9,14,17,22,47
Google Play Store,https://play.google.com/store/search?q=new%20york%20times&c=apps,new york times,"Sep 14, 2018, 5:22:47 PM EDT",2018,9,14,17,22,47
Google Play Store,https://play.google.com/store/search?q=new+market&c=apps,new market,"Sep 14, 2018, 5:22:11 PM EDT",2018,9,14,17,22,11
Google Play Store,https://play.google.com/store/apps/details?id=com.nytimes.android,NYTimes - Latest News,"Sep 14, 2018, 5:22:07 PM EDT",2018,9,14,17,22,7
Google Play Store,https://play.google.com/store/search?q=new+york+times+new+market&c=apps,new york timesnew market,"Sep 14, 2018, 5:22:00 PM EDT",2018,9,14,17,22,0
Google Play Store,https://play.google.com/store/apps/details?id=com.nytimes.android,NYTimes - Latest News,"Sep 14, 2018, 5:21:35 PM EDT",2018,9,14,17,21,35
Google Play Store,https://play.google.com/store/search?q=boa&c=apps,boa,"Sep 14, 2018, 5:21:35 PM EDT",2018,9,14,17,21,35
Google Play Store,https://play.google.com/store/search?q=new+york+times&c=apps,new york times,"Sep 14, 2018, 5:21:33 PM EDT",2018,9,14,17,21,33
Google Play Store,https://play.google.com/store/apps/details?id=com.infonow.bofa,Bank of America Mobile Banking,"Sep 14, 2018, 5:19:59 PM EDT",2018,9,14,17,19,59
Google Play Store,https://play.google.com/store/apps/details?id=com.infonow.bofa,Bank of America Mobile Banking,"Sep 14, 2018, 5:18:47 PM EDT",2018,9,14,17,18,47
Google Play Store,https://play.google.com/store/apps/details?id=com.infonow.bofa,Bank of America Mobile Banking,"Sep 14, 2018, 5:18:23 PM EDT",2018,9,14,17,18,23
Google Play Store,https://play.google.com/store/apps/,Google Play Stor,"Sep 14, 2018, 5:18:23 PM EDT",2018,9,14,17,18,23
Google Play Store,https://play.google.com/store/apps/category/GAME,Google Play Stor,"Sep 14, 2018, 5:17:11 PM EDT",2018,9,14,17,17,11
Google Play Store,https://play.google.com/store/movies/,Google Play Stor,"Sep 14, 2018, 5:17:11 PM EDT",2018,9,14,17,17,11
Google Play Store,https://play.google.com/store/apps/details?id=com.google.android.webview,Android System WebView,"Sep 14, 2018, 5:17:06 PM EDT",2018,9,14,17,17,6
